date_game,game_start_time,visitor_team_name,visitor_pts,home_team_name,home_pts,box_score_text,overtimes,attendance,arena_name,box_score_page,year
2019-10-28,8:00p,Golden State Warriors,134,New Orleans Pelicans,123,Box Score,,"17,307",Smoothie King Center,/boxscores/201910280NOP.html,2020
2019-10-28,8:00p,Cleveland Cavaliers,112,Milwaukee Bucks,129,Box Score,,"17,385",Fiserv Forum,/boxscores/201910280MIL.html,2020
2019-10-28,10:00p,Denver Nuggets,101,Sacramento Kings,94,Box Score,,"15,870",Golden 1 Center,/boxscores/201910280SAC.html,2020
2019-10-28,8:00p,Oklahoma City Thunder,112,Houston Rockets,116,Box Score,,"18,055",Toyota Center,/boxscores/201910280HOU.html,2020
2019-10-29,7:30p,Atlanta Hawks,97,Miami Heat,112,Box Score,,"19,600",AmericanAirlines Arena,/boxscores/201910290MIA.html,2020
2019-10-29,10:30p,Memphis Grizzlies,91,Los Angeles Lakers,120,Box Score,,"18,997",STAPLES Center,/boxscores/201910290LAL.html,2020
2019-10-29,9:00p,Dallas Mavericks,109,Denver Nuggets,106,Box Score,,"16,605",Pepsi Center,/boxscores/201910290DEN.html,2020
2019-10-30,7:00p,Chicago Bulls,111,Cleveland Cavaliers,117,Box Score,,"17,595",Rocket Mortgage Fieldhouse,/boxscores/201910300CLE.html,2020
2019-10-30,7:00p,New York Knicks,83,Orlando Magic,95,Box Score,,"17,456",Amway Center,/boxscores/201910300ORL.html,2020
2019-10-30,7:00p,Minnesota Timberwolves,95,Philadelphia 76ers,117,Box Score,,"20,204",Wells Fargo Center,/boxscores/201910300PHI.html,2020
2019-10-30,7:30p,Milwaukee Bucks,105,Boston Celtics,116,Box Score,,"18,624",TD Garden,/boxscores/201910300BOS.html,2020
2019-10-30,10:00p,Charlotte Hornets,118,Sacramento Kings,111,Box Score,,"15,416",Golden 1 Center,/boxscores/201910300SAC.html,2020
2019-10-30,10:30p,Phoenix Suns,121,Golden State Warriors,110,Box Score,,"18,064",Chase Center,/boxscores/201910300GSW.html,2020
2019-10-30,8:00p,Portland Trail Blazers,102,Oklahoma City Thunder,99,Box Score,,"18,203",Chesapeake Energy Arena,/boxscores/201910300OKC.html,2020
2019-10-30,8:00p,Houston Rockets,159,Washington Wizards,158,Box Score,,"20,476",Capital One Arena,/boxscores/201910300WAS.html,2020
2019-10-30,10:00p,Los Angeles Clippers,96,Utah Jazz,110,Box Score,,"18,306",Vivint Smart Home Arena,/boxscores/201910300UTA.html,2020
2019-10-30,7:30p,Indiana Pacers,118,Brooklyn Nets,108,Box Score,,"17,083",Barclays Center,/boxscores/201910300BRK.html,2020
2019-10-30,7:30p,Detroit Pistons,113,Toronto Raptors,125,Box Score,,"19,800",Scotiabank Arena,/boxscores/201910300TOR.html,2020
2019-10-31,7:00p,Miami Heat,106,Atlanta Hawks,97,Box Score,,"16,539",State Farm Arena,/boxscores/201910310ATL.html,2020
2019-10-31,9:30p,Denver Nuggets,107,New Orleans Pelicans,122,Box Score,,"16,613",Smoothie King Center,/boxscores/201910310NOP.html,2020
2019-10-31,10:30p,San Antonio Spurs,97,Los Angeles Clippers,103,Box Score,,"19,068",STAPLES Center,/boxscores/201910310LAC.html,2020
2019-11-01,7:00p,Milwaukee Bucks,123,Orlando Magic,91,Box Score,,"15,105",Amway Center,/boxscores/201911010ORL.html,2020
2019-11-01,9:30p,Los Angeles Lakers,119,Dallas Mavericks,110,Box Score,OT,"20,358",American Airlines Center,/boxscores/201911010DAL.html,2020
2019-11-01,8:00p,Detroit Pistons,106,Chicago Bulls,112,Box Score,,"20,671",United Center,/boxscores/201911010CHI.html,2020
2019-11-01,7:30p,New York Knicks,102,Boston Celtics,104,Box Score,,"18,624",TD Garden,/boxscores/201911010BOS.html,2020
2019-11-01,10:30p,San Antonio Spurs,127,Golden State Warriors,110,Box Score,,"18,064",Chase Center,/boxscores/201911010GSW.html,2020
2019-11-01,10:00p,Utah Jazz,101,Sacramento Kings,102,Box Score,,"16,273",Golden 1 Center,/boxscores/201911010SAC.html,2020
2019-11-01,7:00p,Houston Rockets,116,Brooklyn Nets,123,Box Score,,"17,732",Barclays Center,/boxscores/201911010BRK.html,2020
2019-11-01,7:00p,Cleveland Cavaliers,95,Indiana Pacers,102,Box Score,,"16,079",Bankers Life Fieldhouse,/boxscores/201911010IND.html,2020
2019-11-02,8:00p,Minnesota Timberwolves,131,Washington Wizards,109,Box Score,,"15,150",Capital One Arena,/boxscores/201911020WAS.html,2020
2019-11-02,10:00p,Philadelphia 76ers,129,Portland Trail Blazers,128,Box Score,,"19,669",Moda Center,/boxscores/201911020POR.html,2020
2019-11-02,8:30p,Charlotte Hornets,93,Golden State Warriors,87,Box Score,,"18,064",Chase Center,/boxscores/201911020GSW.html,2020
2019-11-02,8:00p,Toronto Raptors,105,Milwaukee Bucks,115,Box Score,,"17,637",Fiserv Forum,/boxscores/201911020MIL.html,2020
2019-11-02,8:00p,Phoenix Suns,114,Memphis Grizzlies,105,Box Score,,"14,144",FedEx Forum,/boxscores/201911020MEM.html,2020
2019-11-02,7:00p,Denver Nuggets,91,Orlando Magic,87,Box Score,,"17,025",Amway Center,/boxscores/201911020ORL.html,2020
2019-11-02,7:00p,Brooklyn Nets,109,Detroit Pistons,113,Box Score,,"17,222",Little Caesars Arena,/boxscores/201911020DET.html,2020
2019-11-02,5:00p,New Orleans Pelicans,104,Oklahoma City Thunder,115,Box Score,,"18,203",Chesapeake Energy Arena,/boxscores/201911020OKC.html,2020
2019-11-03,6:00p,Houston Rockets,100,Miami Heat,129,Box Score,,"19,724",AmericanAirlines Arena,/boxscores/201911030MIA.html,2020
2019-11-03,7:30p,Dallas Mavericks,131,Cleveland Cavaliers,111,Box Score,,"18,078",Rocket Mortgage Fieldhouse,/boxscores/201911030CLE.html,2020
2019-11-03,9:00p,Utah Jazz,94,Los Angeles Clippers,105,Box Score,,"19,068",STAPLES Center,/boxscores/201911030LAC.html,2020
2019-11-03,7:00p,Los Angeles Lakers,103,San Antonio Spurs,96,Box Score,,"18,610",AT&T Center,/boxscores/201911030SAS.html,2020
2019-11-03,5:00p,Chicago Bulls,95,Indiana Pacers,108,Box Score,,"17,073",Bankers Life Fieldhouse,/boxscores/201911030IND.html,2020
2019-11-03,6:00p,Sacramento Kings,113,New York Knicks,92,Box Score,,"19,812",Madison Square Garden (IV),/boxscores/201911030NYK.html,2020
2019-11-04,7:00p,Detroit Pistons,99,Washington Wizards,115,Box Score,,"13,052",Capital One Arena,/boxscores/201911040WAS.html,2020
2019-11-04,7:30p,New Orleans Pelicans,125,Brooklyn Nets,135,Box Score,,"17,194",Barclays Center,/boxscores/201911040BRK.html,2020
2019-11-04,10:30p,Portland Trail Blazers,118,Golden State Warriors,127,Box Score,,"18,064",Chase Center,/boxscores/201911040GSW.html,2020
2019-11-04,8:00p,Houston Rockets,107,Memphis Grizzlies,100,Box Score,,"14,197",FedEx Forum,/boxscores/201911040MEM.html,2020
2019-11-04,8:00p,Milwaukee Bucks,134,Minnesota Timberwolves,106,Box Score,,"16,271",Target Center,/boxscores/201911040MIN.html,2020
2019-11-04,9:00p,Philadelphia 76ers,109,Phoenix Suns,114,Box Score,,"14,285",Talking Stick Resort Arena,/boxscores/201911040PHO.html,2020
2019-11-05,7:00p,Indiana Pacers,120,Charlotte Hornets,122,Box Score,OT,"13,341",Spectrum Center,/boxscores/201911050CHO.html,2020
2019-11-05,7:00p,Boston Celtics,119,Cleveland Cavaliers,113,Box Score,,"17,709",Rocket Mortgage Fieldhouse,/boxscores/201911050CLE.html,2020
2019-11-05,7:30p,San Antonio Spurs,100,Atlanta Hawks,108,Box Score,,"14,025",State Farm Arena,/boxscores/201911050ATL.html,2020
2019-11-05,8:00p,Orlando Magic,94,Oklahoma City Thunder,102,Box Score,,"18,203",Chesapeake Energy Arena,/boxscores/201911050OKC.html,2020
2019-11-05,9:00p,Miami Heat,89,Denver Nuggets,109,Box Score,,"18,010",Pepsi Center,/boxscores/201911050DEN.html,2020
2019-11-05,8:00p,Los Angeles Lakers,118,Chicago Bulls,112,Box Score,,"21,193",United Center,/boxscores/201911050CHI.html,2020
2019-11-06,7:30p,Sacramento Kings,120,Toronto Raptors,124,Box Score,,"19,800",Scotiabank Arena,/boxscores/201911060TOR.html,2020
2019-11-06,10:00p,Milwaukee Bucks,129,Los Angeles Clippers,124,Box Score,,"19,068",STAPLES Center,/boxscores/201911060LAC.html,2020
2019-11-06,7:00p,New York Knicks,102,Detroit Pistons,122,Box Score,,"15,463",Little Caesars Arena,/boxscores/201911060DET.html,2020
2019-11-06,7:00p,Washington Wizards,106,Indiana Pacers,121,Box Score,,"16,171",Bankers Life Fieldhouse,/boxscores/201911060IND.html,2020
2019-11-06,7:30p,Chicago Bulls,113,Atlanta Hawks,93,Box Score,,"15,049",State Farm Arena,/boxscores/201911060ATL.html,2020
2019-11-06,7:30p,Golden State Warriors,112,Houston Rockets,129,Box Score,,"18,055",Toyota Center,/boxscores/201911060HOU.html,2020
2019-11-06,9:00p,Philadelphia 76ers,104,Utah Jazz,106,Box Score,,"18,306",Vivint Smart Home Arena,/boxscores/201911060UTA.html,2020
2019-11-06,8:00p,Minnesota Timberwolves,121,Memphis Grizzlies,137,Box Score,,"13,503",FedEx Forum,/boxscores/201911060MEM.html,2020
2019-11-06,8:30p,Orlando Magic,106,Dallas Mavericks,107,Box Score,,"19,487",American Airlines Center,/boxscores/201911060DAL.html,2020
2019-11-07,10:30p,Portland Trail Blazers,101,Los Angeles Clippers,107,Box Score,,"19,068",STAPLES Center,/boxscores/201911070LAC.html,2020
2019-11-07,9:00p,Miami Heat,124,Phoenix Suns,108,Box Score,,"15,498",Talking Stick Resort Arena,/boxscores/201911070PHO.html,2020
2019-11-07,8:30p,Oklahoma City Thunder,112,San Antonio Spurs,121,Box Score,,"18,354",AT&T Center,/boxscores/201911070SAS.html,2020
2019-11-07,8:00p,Boston Celtics,108,Charlotte Hornets,87,Box Score,,"18,487",Spectrum Center,/boxscores/201911070CHO.html,2020
2019-11-08,8:00p,Toronto Raptors,122,New Orleans Pelicans,104,Box Score,,"16,337",Smoothie King Center,/boxscores/201911080NOP.html,2020
2019-11-08,10:30p,Miami Heat,80,Los Angeles Lakers,95,Box Score,,"18,997",STAPLES Center,/boxscores/201911080LAL.html,2020
2019-11-08,10:00p,Brooklyn Nets,119,Portland Trail Blazers,115,Box Score,,"20,089",Moda Center,/boxscores/201911080POR.html,2020
2019-11-08,8:00p,Golden State Warriors,119,Minnesota Timberwolves,125,Box Score,OT,"15,647",Target Center,/boxscores/201911080MIN.html,2020
2019-11-08,9:00p,Philadelphia 76ers,97,Denver Nuggets,100,Box Score,,"19,520",Pepsi Center,/boxscores/201911080DEN.html,2020
2019-11-08,8:30p,New York Knicks,106,Dallas Mavericks,102,Box Score,,"20,257",American Airlines Center,/boxscores/201911080DAL.html,2020
2019-11-08,7:30p,Sacramento Kings,121,Atlanta Hawks,109,Box Score,,"16,447",State Farm Arena,/boxscores/201911080ATL.html,2020
2019-11-08,7:00p,Cleveland Cavaliers,113,Washington Wizards,100,Box Score,,"16,946",Capital One Arena,/boxscores/201911080WAS.html,2020
2019-11-08,9:00p,Milwaukee Bucks,100,Utah Jazz,103,Box Score,,"18,306",Vivint Smart Home Arena,/boxscores/201911080UTA.html,2020
2019-11-08,7:00p,Detroit Pistons,106,Indiana Pacers,112,Box Score,,"15,544",Bankers Life Fieldhouse,/boxscores/201911080IND.html,2020
2019-11-08,7:00p,Memphis Grizzlies,86,Orlando Magic,118,Box Score,,"17,021",Amway Center,/boxscores/201911080ORL.html,2020
2019-11-09,8:00p,Dallas Mavericks,138,Memphis Grizzlies,122,Box Score,,"15,753",FedEx Forum,/boxscores/201911090MEM.html,2020
2019-11-09,5:00p,Boston Celtics,135,San Antonio Spurs,115,Box Score,,"18,354",AT&T Center,/boxscores/201911090SAS.html,2020
2019-11-09,7:00p,New Orleans Pelicans,115,Charlotte Hornets,110,Box Score,,"18,513",Spectrum Center,/boxscores/201911090CHO.html,2020
2019-11-09,8:00p,Houston Rockets,117,Chicago Bulls,94,Box Score,,"20,482",United Center,/boxscores/201911090CHI.html,2020
2019-11-09,8:00p,Golden State Warriors,108,Oklahoma City Thunder,114,Box Score,,"18,203",Chesapeake Energy Arena,/boxscores/201911090OKC.html,2020
2019-11-10,6:00p,Charlotte Hornets,106,Philadelphia 76ers,114,Box Score,,"20,311",Wells Fargo Center,/boxscores/201911100PHI.html,2020
2019-11-10,7:00p,Milwaukee Bucks,121,Oklahoma City Thunder,119,Box Score,,"18,203",Chesapeake Energy Arena,/boxscores/201911100OKC.html,2020
2019-11-10,7:30p,Cleveland Cavaliers,108,New York Knicks,87,Box Score,,"19,812",Madison Square Garden (IV),/boxscores/201911100NYK.html,2020
2019-11-10,6:00p,Indiana Pacers,109,Orlando Magic,102,Box Score,,"17,118",Amway Center,/boxscores/201911100ORL.html,2020
2019-11-10,8:00p,Brooklyn Nets,112,Phoenix Suns,138,Box Score,,"17,290",Talking Stick Resort Arena,/boxscores/201911100PHO.html,2020
2019-11-10,9:30p,Toronto Raptors,113,Los Angeles Lakers,104,Box Score,,"18,997",STAPLES Center,/boxscores/201911100LAL.html,2020
2019-11-10,9:00p,Atlanta Hawks,113,Portland Trail Blazers,124,Box Score,OT,"20,041",Moda Center,/boxscores/201911100POR.html,2020
2019-11-10,3:30p,Denver Nuggets,100,Minnesota Timberwolves,98,Box Score,OT,"13,553",Target Center,/boxscores/201911100MIN.html,2020
2019-11-11,8:00p,Houston Rockets,122,New Orleans Pelicans,116,Box Score,,"16,695",Smoothie King Center,/boxscores/201911110NOP.html,2020
2019-11-11,7:00p,Minnesota Timberwolves,120,Detroit Pistons,114,Box Score,,"12,526",Little Caesars Arena,/boxscores/201911110DET.html,2020
2019-11-11,7:30p,Dallas Mavericks,106,Boston Celtics,116,Box Score,,"18,624",TD Garden,/boxscores/201911110BOS.html,2020
2019-11-11,7:30p,Memphis Grizzlies,113,San Antonio Spurs,109,Box Score,,"18,627",AT&T Center,/boxscores/201911110SAS.html,2020
2019-11-11,10:30p,Toronto Raptors,88,Los Angeles Clippers,98,Box Score,,"19,068",STAPLES Center,/boxscores/201911110LAC.html,2020
2019-11-11,10:30p,Utah Jazz,122,Golden State Warriors,108,Box Score,,"18,064",Chase Center,/boxscores/201911110GSW.html,2020
2019-11-12,9:00p,Atlanta Hawks,125,Denver Nuggets,121,Box Score,,"18,327",Pepsi Center,/boxscores/201911120DEN.html,2020
2019-11-12,8:00p,New York Knicks,102,Chicago Bulls,120,Box Score,,"18,668",United Center,/boxscores/201911120CHI.html,2020
2019-11-12,7:30p,Detroit Pistons,108,Miami Heat,117,Box Score,,"19,600",AmericanAirlines Arena,/boxscores/201911120MIA.html,2020
2019-11-12,7:00p,Cleveland Cavaliers,97,Philadelphia 76ers,98,Box Score,,"20,294",Wells Fargo Center,/boxscores/201911120PHI.html,2020
2019-11-12,7:00p,Oklahoma City Thunder,85,Indiana Pacers,111,Box Score,,"15,838",Bankers Life Fieldhouse,/boxscores/201911120IND.html,2020
2019-11-12,9:00p,Los Angeles Lakers,123,Phoenix Suns,115,Box Score,,"18,055",Talking Stick Resort Arena,/boxscores/201911120PHO.html,2020
2019-11-12,9:00p,Brooklyn Nets,114,Utah Jazz,119,Box Score,,"18,306",Vivint Smart Home Arena,/boxscores/201911120UTA.html,2020
2019-11-12,10:00p,Portland Trail Blazers,99,Sacramento Kings,107,Box Score,,"16,358",Golden 1 Center,/boxscores/201911120SAC.html,2020
2019-11-13,7:30p,Washington Wizards,133,Boston Celtics,140,Box Score,,"19,156",TD Garden,/boxscores/201911130BOS.html,2020
2019-11-13,7:30p,Los Angeles Clippers,93,Houston Rockets,102,Box Score,,"18,055",Toyota Center,/boxscores/201911130HOU.html,2020
2019-11-13,8:00p,San Antonio Spurs,114,Minnesota Timberwolves,129,Box Score,,"11,581",Target Center,/boxscores/201911130MIN.html,2020
2019-11-13,10:00p,Golden State Warriors,94,Los Angeles Lakers,120,Box Score,,"18,997",STAPLES Center,/boxscores/201911130LAL.html,2020
2019-11-13,10:00p,Toronto Raptors,114,Portland Trail Blazers,106,Box Score,,"19,544",Moda Center,/boxscores/201911130POR.html,2020
2019-11-13,7:00p,Memphis Grizzlies,119,Charlotte Hornets,117,Box Score,,"13,155",Spectrum Center,/boxscores/201911130CHO.html,2020
2019-11-13,7:00p,Philadelphia 76ers,97,Orlando Magic,112,Box Score,,"15,113",Amway Center,/boxscores/201911130ORL.html,2020
2019-11-14,6:00p,Miami Heat,108,Cleveland Cavaliers,97,Box Score,,"17,374",Rocket Mortgage Fieldhouse,/boxscores/201911140CLE.html,2020
2019-11-14,8:00p,Chicago Bulls,115,Milwaukee Bucks,124,Box Score,,"17,627",Fiserv Forum,/boxscores/201911140MIL.html,2020
2019-11-14,8:00p,Los Angeles Clippers,127,New Orleans Pelicans,132,Box Score,,"17,147",Smoothie King Center,/boxscores/201911140NOP.html,2020
2019-11-14,8:00p,Dallas Mavericks,103,New York Knicks,106,Box Score,,"19,812",Madison Square Garden (IV),/boxscores/201911140NYK.html,2020
2019-11-14,9:00p,Atlanta Hawks,112,Phoenix Suns,128,Box Score,,"15,143",Talking Stick Resort Arena,/boxscores/201911140PHO.html,2020
2019-11-14,10:30p,Brooklyn Nets,93,Denver Nuggets,101,Box Score,,"18,394",Pepsi Center,/boxscores/201911140DEN.html,2020
2019-11-15,8:00p,Washington Wizards,137,Minnesota Timberwolves,116,Box Score,,"12,716",Target Center,/boxscores/201911150MIN.html,2020
2019-11-15,8:00p,Philadelphia 76ers,119,Oklahoma City Thunder,127,Box Score,OT,"18,203",Chesapeake Energy Arena,/boxscores/201911150OKC.html,2020
2019-11-15,10:30p,Boston Celtics,105,Golden State Warriors,100,Box Score,,"18,064",Chase Center,/boxscores/201911150GSW.html,2020
2019-11-15,10:30p,Sacramento Kings,97,Los Angeles Lakers,99,Box Score,,"18,997",STAPLES Center,/boxscores/201911150LAL.html,2020
2019-11-15,7:00p,Detroit Pistons,106,Charlotte Hornets,109,Box Score,,"16,778",Spectrum Center,/boxscores/201911150CHO.html,2020
2019-11-15,7:00p,San Antonio Spurs,109,Orlando Magic,111,Box Score,,"16,296",Amway Center,/boxscores/201911150ORL.html,2020
2019-11-15,8:00p,Indiana Pacers,102,Houston Rockets,111,Box Score,,"18,055",Toyota Center,/boxscores/201911150HOU.html,2020
2019-11-15,8:00p,Utah Jazz,106,Memphis Grizzlies,107,Box Score,,"16,422",FedEx Forum,/boxscores/201911150MEM.html,2020
2019-11-16,6:00p,Brooklyn Nets,117,Chicago Bulls,111,Box Score,,"19,148",United Center,/boxscores/201911160CHI.html,2020
2019-11-16,7:00p,Milwaukee Bucks,102,Indiana Pacers,83,Box Score,,"17,024",Bankers Life Fieldhouse,/boxscores/201911160IND.html,2020
2019-11-16,7:30p,Charlotte Hornets,103,New York Knicks,102,Box Score,,"19,401",Madison Square Garden (IV),/boxscores/201911160NYK.html,2020
2019-11-16,8:00p,Houston Rockets,125,Minnesota Timberwolves,105,Box Score,,"18,978",Target Center,/boxscores/201911160MIN.html,2020
2019-11-16,10:30p,Atlanta Hawks,101,Los Angeles Clippers,150,Box Score,,"19,068",STAPLES Center,/boxscores/201911160LAC.html,2020
2019-11-16,8:30p,Portland Trail Blazers,121,San Antonio Spurs,116,Box Score,,"18,534",AT&T Center,/boxscores/201911160SAS.html,2020
2019-11-16,8:30p,Toronto Raptors,102,Dallas Mavericks,110,Box Score,,"19,926",American Airlines Center,/boxscores/201911160DAL.html,2020
2019-11-16,8:00p,New Orleans Pelicans,94,Miami Heat,109,Box Score,,"19,600",AmericanAirlines Arena,/boxscores/201911160MIA.html,2020
2019-11-17,3:00p,Philadelphia 76ers,114,Cleveland Cavaliers,95,Box Score,,"19,432",Rocket Mortgage Fieldhouse,/boxscores/201911170CLE.html,2020
2019-11-17,3:30p,Boston Celtics,99,Sacramento Kings,100,Box Score,,"16,633",Golden 1 Center,/boxscores/201911170SAC.html,2020
2019-11-17,6:00p,Washington Wizards,121,Orlando Magic,125,Box Score,,"16,344",Amway Center,/boxscores/201911170ORL.html,2020
2019-11-17,7:00p,Golden State Warriors,100,New Orleans Pelicans,108,Box Score,,"16,812",Smoothie King Center,/boxscores/201911170NOP.html,2020
2019-11-17,6:00p,Denver Nuggets,131,Memphis Grizzlies,114,Box Score,,"14,227",FedEx Forum,/boxscores/201911170MEM.html,2020
2019-11-17,9:30p,Atlanta Hawks,101,Los Angeles Lakers,122,Box Score,,"18,997",STAPLES Center,/boxscores/201911170LAL.html,2020
2019-11-18,10:30p,Oklahoma City Thunder,88,Los Angeles Clippers,90,Box Score,,"19,068",STAPLES Center,/boxscores/201911180LAC.html,2020
2019-11-18,9:00p,Minnesota Timberwolves,112,Utah Jazz,102,Box Score,,"18,306",Vivint Smart Home Arena,/boxscores/201911180UTA.html,2020
2019-11-18,9:00p,Boston Celtics,99,Phoenix Suns,85,Box Score,,"15,193",Talking Stick Resort Arena,/boxscores/201911180PHO.html,2020
2019-11-18,8:00p,Milwaukee Bucks,115,Chicago Bulls,101,Box Score,,"17,565",United Center,/boxscores/201911180CHI.html,2020
2019-11-18,8:00p,Portland Trail Blazers,108,Houston Rockets,132,Box Score,,"18,055",Toyota Center,/boxscores/201911180HOU.html,2020
2019-11-18,7:00p,Cleveland Cavaliers,105,New York Knicks,123,Box Score,,"17,097",Madison Square Garden (IV),/boxscores/201911180NYK.html,2020
2019-11-18,7:30p,Indiana Pacers,115,Brooklyn Nets,86,Box Score,,"14,140",Barclays Center,/boxscores/201911180BRK.html,2020
2019-11-18,8:30p,San Antonio Spurs,110,Dallas Mavericks,117,Box Score,,"19,637",American Airlines Center,/boxscores/201911180DAL.html,2020
2019-11-18,7:30p,Charlotte Hornets,96,Toronto Raptors,132,Box Score,,"19,800",Scotiabank Arena,/boxscores/201911180TOR.html,2020
2019-11-19,10:30p,Oklahoma City Thunder,107,Los Angeles Lakers,112,Box Score,,"18,997",STAPLES Center,/boxscores/201911190LAL.html,2020
2019-11-19,8:00p,Portland Trail Blazers,104,New Orleans Pelicans,115,Box Score,,"15,021",Smoothie King Center,/boxscores/201911190NOP.html,2020
2019-11-19,8:00p,Golden State Warriors,114,Memphis Grizzlies,95,Box Score,,"14,511",FedEx Forum,/boxscores/201911190MEM.html,2020
2019-11-19,10:00p,Phoenix Suns,116,Sacramento Kings,120,Box Score,,"16,732",Golden 1 Center,/boxscores/201911190SAC.html,2020
